id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
2nlBaiNG1gIRLmsZnTmGbq,0.814,0.598,0.487,4.75e-05,0.308,-6.692,0.155,134.647,0.716
0i1KkstzKrwFNvGeIphIuZ,0.599,0.614,0.4,0.00499,0.148,-12.871,0.0512,155.561,0.729
2UKkLqST2xWpK8n1b0Xr5Z,0.119,0.476,0.584,0.0,0.274,-12.357,0.038,88.026,0.417
3MAgZPrgUa2mmlKELMzLOs,0.725,0.749,0.616,0.000146,0.118,-7.778,0.0442,119.978,0.724
1fppesaoMgxSd0oo2j1skF,0.835,0.575,0.475,0.0042,0.097,-12.755,0.0327,142.542,0.696
4JaOd0NUBTckYFZMguuY7M,0.141,0.831,0.826,0.00234,0.128,-3.8,0.149,115.014,0.775
3rGtLSCDqj7D8qlEbEbyxM,0.777,0.219,0.215,2.35e-06,0.0862,-10.005,0.037,107.754,0.189
1XxGZ4tc9wjow9ymwGdPP7,0.109,0.598,0.853,0.0,0.208,-5.284,0.0291,92.489,0.836
30Oim3THaknmjFgUW8lbOz,0.646,0.392,0.312,0.0,0.148,-10.055,0.0442,77.319,0.217
0YX6xPL3fg8NZhMUaIj369,0.0309,0.82,0.494,0.874,0.0693,-10.817,0.192,99.376,0.716
300F7w2XdCRgmYCIPgOgE3,0.646,0.818,0.461,0.00121,0.106,-9.617,0.327,95.742,0.753
04v8wTT6Mfq4S5ykdLeLL5,0.835,0.593,0.868,0.922,0.0937,-8.464,0.041,138.535,0.936
47XSVYODb5Cx39P5SnF48T,0.601,0.442,0.54,0.134,0.113,-5.876,0.0369,135.668,0.316
24xmFCREF5JiqKBhLHqgKL,0.928,0.395,0.0522,0.0,0.123,-25.057,0.0666,86.508,0.392
6bYpEZmbTldBmQtnnfDRDk,0.926,0.56,0.058,2.89e-06,0.114,-10.998,0.05,107.658,0.625
4ouABRGcAT0TLTTRrH5Wg4,0.92,0.67,0.0612,0.902,0.11,-18.389,0.0398,139.977,0.0726
1kAZhbcsXqfUjnVeqPywn2,0.0855,0.706,0.89,0.0,0.0465,-6.575,0.0847,130.051,0.896
7xSHl8okDDcq1jhKWG6zHy,0.21,0.593,0.788,6.05e-06,0.0922,-6.181,0.256,92.519,0.735
0vln4pInokCXDTEQ10KuYd,0.864,0.495,0.368,0.00821,0.072,-11.611,0.0468,118.823,0.143
5O5RoaM2fwz0tHOtJRjez8,0.866,0.603,0.261,0.737,0.116,-12.151,0.0371,136.82,0.241
0J8KXdb00g4vof6zx5mmYx,0.924,0.31,0.0305,0.895,0.375,-22.62,0.0314,100.156,0.04
11IXRdEjiH0KL8nh4G1j7d,0.592,0.334,0.218,0.101,0.104,-18.612,0.033,138.077,0.0395
0uk5fPe0jKtNG19YRydTyA,0.814,0.773,0.313,0.00185,0.102,-12.263,0.134,121.984,0.698
5FEbJEYluldTJNZOeAahlC,0.725,0.514,0.579,2.97e-05,0.142,-14.248,0.0382,100.89,0.834
5EcaGTbrp1SkFrnrpAoGbm,0.89,0.599,0.299,0.0923,0.0788,-14.672,0.0873,113.604,0.316
6xTVahIezTBaylppihNDnk,0.799,0.741,0.439,0.000327,0.0918,-12.083,0.0542,149.972,0.972
0liMTHaTgs1uGKb2Anh8Rt,0.151,0.788,0.727,0.629,0.267,-6.803,0.0658,99.979,0.78
6Jr3pEne9L6A8aV5MVOpQA,0.792,0.805,0.307,0.612,0.373,-14.281,0.0463,115.014,0.547
7uJNVzNPTfHYt6wS7V3B29,0.907,0.568,0.522,0.125,0.0938,-13.522,0.0559,117.204,0.69
0niGpRHjbAjZJMrjY77kTc,0.195,0.493,0.517,0.000781,0.297,-7.862,0.0379,88.011,0.552
6qMigKASABJSDFTiVWmvQJ,0.0402,0.502,0.633,1.21e-05,0.104,-8.951,0.0925,168.667,0.378
5Dq8qZdr4eAWy7FNSdM7Zd,0.986,0.783,0.26,0.94,0.111,-21.066,0.0591,119.998,0.527
20Ic4bF8KEGH72uXEQdAUF,0.88,0.645,0.273,4.56e-06,0.127,-12.943,0.0634,133.46,0.172
2l8VGEjW1WX7DoAm7tKwdu,0.665,0.605,0.395,0.0,0.0994,-9.812,0.0421,129.912,0.729
6wyWHg3QwEbEloYVKjaHcp,0.125,0.55,0.889,0.933,0.0563,-9.923,0.0457,113.893,0.793
3aAM4cVm44Vv9PvjVCrsiF,0.46,0.682,0.622,2.23e-05,0.0757,-8.603,0.0437,103.162,0.53
2SEiht4JNE9cTVBAt4koYk,0.819,0.801,0.779,0.0178,0.0794,-9.431,0.0588,92.303,0.672
2Heon2ZRiyw7nMX9GdfFZc,0.927,0.486,0.105,3.13e-06,0.162,-21.93,0.177,112.582,0.432
5dSFtKVJvmaXiHtztUzDgU,0.82,0.44,0.954,0.884,0.339,-8.373,0.0448,141.89,0.933
3oDu7iMKICHBklcXMYkoNt,0.148,0.421,0.658,4.29e-05,0.269,-7.476,0.0439,127.816,0.578
4oytSvXhb0D8rtREwf7oC3,0.0765,0.659,0.707,0.0557,0.105,-6.098,0.0331,91.02,0.927
36T8StRNdjtFeER4FFCvc4,0.967,0.203,0.0863,0.956,0.112,-26.256,0.0446,77.373,0.05
6t0fYRoZlM5kQ9qT19JnbZ,0.649,0.657,0.734,0.299,0.215,-6.817,0.075,176.033,0.914
71GvlH0VdeClloLIkHrAVu,0.776,0.791,0.677,0.00121,0.224,-9.724,0.0356,110.64,0.876
3MwlC7swQlnlMqNi6USsp6,0.608,0.769,0.461,0.000291,0.0974,-10.9,0.0733,99.638,0.825
5IaOlI8opJgYThw0KDmPXI,0.956,0.364,0.0888,0.0,0.126,-22.079,0.089,80.846,0.426
5nqOT8O0BA0e4vB86G2c90,0.724,0.448,0.539,0.00592,0.112,-9.712,0.0513,88.721,0.639
7CTHRNkvja1cACdopg4Z2h,0.85,0.747,0.624,0.2,0.139,-9.995,0.043,116.526,0.583
2gmpWgPvC5vap4D2YtHbEW,0.775,0.654,0.645,0.000188,0.105,-7.266,0.0398,76.644,0.563
27i5E9ok44Ymh7jtmN0OAy,0.787,0.599,0.364,0.0658,0.0614,-12.63,0.0333,81.317,0.697
12Zc2DZR95Zn8oPQwpbJoe,0.95,0.151,0.197,0.909,0.107,-20.973,0.0386,102.988,0.0427
0NVWFbKlCTf2Y3twLuIYNX,0.37,0.553,0.855,0.619,0.215,-6.148,0.0465,126.864,0.778
29DZxQY8XoE0E19ixlmlAt,0.861,0.634,0.467,1.07e-06,0.0943,-11.263,0.223,89.84,0.826
6IkUUrN8CqZ8op1zb6mVKY,0.0278,0.71,0.878,9.79e-06,0.0342,-6.499,0.0461,90.992,0.924
3Fn6K2roSmzhKzp5BBJKJl,0.821,0.556,0.175,0.000108,0.12,-18.346,0.0404,92.067,0.501
5OpiwXfRXGVTaLlhHh5hFC,0.737,0.495,0.59,0.961,0.106,-14.862,0.0385,92.142,0.874
1C6lHt2cI1wVTBJ4ySWSqV,0.204,0.684,0.839,0.0,0.304,-4.64,0.039,116.948,0.966
0jVQxIsL7DHHZjRkgW51XO,0.943,0.391,0.245,0.000439,0.104,-15.096,0.0521,77.063,0.276
7KKx4INB8LyGUeNXKiqQHK,0.845,0.45,0.634,0.872,0.0829,-14.734,0.036,103.048,0.907
2ZekRZ1vFLfQCaojN1AYEG,0.953,0.134,0.142,0.973,0.123,-20.503,0.0402,144.985,0.0659
6jBET8XjKFdqhnxZsNdVsi,0.588,0.576,0.561,0.000295,0.354,-6.861,0.0342,201.646,0.641
7pckMu8DveYapYhn18okZN,0.393,0.751,0.779,0.16,0.122,-11.285,0.0425,113.153,0.583
1FGYu74kb3o9ridVL9wwSc,0.95,0.416,0.0964,0.0,0.174,-23.81,0.159,99.67,0.466
0NkBKaWhqR1KN67bUPlvYp,0.637,0.523,0.697,0.000107,0.263,-12.51,0.0454,104.299,0.874
3mj1pLizCvPzpnuio0v7y6,0.867,0.445,0.423,2.31e-05,0.116,-10.368,0.035,87.952,0.546
02gdUiSCcHDbTtqkPDHOs5,0.349,0.574,0.757,0.00303,0.0834,-7.551,0.0512,138.548,0.655
5jy4VdsgueqOteU2ea4XHB,0.923,0.47,0.0499,0.0,0.124,-23.971,0.0803,103.43,0.406
6VZfMPn33u0NI0EzftvyBM,0.82,0.744,0.802,0.00259,0.108,-8.19,0.13,98.824,0.865
7dUYH5PaH8uWAHekp3wWjM,0.417,0.592,0.536,2.22e-05,0.123,-9.66,0.0849,131.989,0.649
3vwp1M0QUJIycfVBEBL2V8,0.848,0.404,0.397,0.725,0.156,-11.112,0.0371,171.012,0.69
5wT7BFefLBGdyba1jc9H61,0.64,0.654,0.399,1.77e-05,0.335,-17.89,0.211,105.57,0.499
6clkTQW6BTwJxLQjH6WBVj,0.0737,0.67,0.92,0.0108,0.378,-5.479,0.0435,125.802,0.585
53ebzR7FVuvwJYjdCQm36K,0.256,0.625,0.637,0.0,0.185,-7.759,0.0496,133.188,0.857
78gHfSmSHSkMbDzI4iJERI,0.698,0.584,0.459,0.592,0.0987,-11.913,0.0357,91.352,0.728
4RkRo3xZkmy5tQnTwdimZ5,0.712,0.587,0.621,3.88e-06,0.134,-9.737,0.0421,88.245,0.633
6Y1o8Twa6x5CJ85eUZMGOu,0.912,0.379,0.0911,0.0367,0.0821,-10.59,0.0454,126.673,0.149
76D5nfZbYzZYfUZKGy73jy,0.0838,0.68,0.702,1.79e-06,0.326,-9.621,0.0267,154.198,0.509
2XWFxj1Ow2xQmzucZyELn3,0.913,0.0659,0.0722,0.98,0.12,-21.881,0.0399,60.224,0.0388
2MTrACUycdhqhQ9dYpxWJb,0.5,0.797,0.285,0.328,0.12,-19.409,0.0553,120.063,0.539
6jzbUvXYVbH6NrUS3WRMoL,0.129,0.641,0.93,0.0397,0.109,-7.544,0.0528,90.805,0.902
6DUzRepv6NcNAc5YyR2W01,0.81,0.635,0.911,2.66e-05,0.147,-6.607,0.0347,82.006,0.877
2K15Edv21Uw9Cv5tBh8s9O,0.328,0.693,0.774,4.71e-06,0.124,-4.116,0.0266,110.001,0.935
78obrwKhMqymbOiW0lLidh,0.801,0.736,0.4,0.0258,0.0709,-11.191,0.0847,99.116,0.568
0bjezk40HOayXIka1MlwDF,0.763,0.733,0.737,0.00554,0.162,-8.785,0.0468,84.903,0.761
67eKAKaqGr1nIUnODqV531,0.589,0.331,0.208,0.939,0.0945,-19.719,0.0356,120.291,0.0688
2wdwk9dm7LPbCBDHlmBCPA,0.779,0.686,0.593,0.0,0.187,-8.887,0.0322,80.628,0.767
7mH7zpdy4FFmdL37izElST,0.0122,0.692,0.948,0.0393,0.0653,-6.967,0.0454,108.232,0.808
2YVEQ4PKXE2Mx4Zu8ehRoB,0.631,0.725,0.436,0.00741,0.106,-13.333,0.0398,96.81,0.877
37DLAQUXsHHuyxwfieh8wh,0.0986,0.6,0.932,0.00264,0.104,-2.739,0.193,122.918,0.637
6QAmlRQ9whFYW2PfcjsZ3d,0.00123,0.67,0.931,1.63e-06,0.187,-3.759,0.0357,105.022,0.647
72659TbS0PicXU00Zn5IAd,0.0119,0.396,0.42,0.00561,0.372,-4.626,0.0627,134.778,0.304
2BmFQiVFqoRFR2uzhjI4bJ,0.799,0.489,0.257,1.33e-05,0.101,-13.669,0.0575,114.912,0.535
49OBbzwdlHzAG0IXIhY8R8,0.925,0.0684,0.0413,0.835,0.11,-24.826,0.0457,60.133,0.0589
50LgxH3t8vWy5xMFljdUbF,0.0523,0.197,0.863,0.0,0.15,-5.901,0.0502,169.605,0.455
57MDWmbONFkD0oPcuE7GD4,0.193,0.7,0.51,0.00167,0.596,-13.549,0.137,96.541,0.729
4bi73jCM02fMpkI11Lqmfe,0.347,0.674,0.937,0.0,0.702,-4.454,0.0699,96.051,0.834
6POzRG9o3D6ypBINB36xoL,0.73,0.504,0.302,0.376,0.0684,-12.708,0.048,175.733,0.599
2qK7wyGupaarj9TANmjTdp,0.0747,0.582,0.926,0.0,0.915,-4.698,0.0839,104.996,0.318
3EREjXvpkJSZlbwdMLVpig,0.835,0.815,0.756,6.71e-05,0.119,-6.8,0.0408,115.031,0.682
4jvfzleLDS7kAcCzBurkQn,0.787,0.506,0.319,9.87e-05,0.0971,-13.386,0.0657,86.357,0.522
0XuOwxwhYMWkS6IxdA5q2L,0.6,0.418,0.798,0.0,0.19,-6.139,0.0442,180.049,0.42
6F28CLAzz6JwhfkBjyEgKx,0.806,0.481,0.299,0.371,0.173,-11.755,0.0378,102.779,0.463
3QOehiIQTEl4ecxFyYA7u8,0.0042,0.538,0.7,0.657,0.0831,-9.352,0.0712,122.978,0.175
5PrGUiUKOMjs8TbHA4F7pa,0.0626,0.576,0.617,8.74e-06,0.209,-5.317,0.0234,92.504,0.689
14ysar4WCutejxoFK6sDxb,0.988,0.146,0.0137,0.566,0.081,-28.458,0.043,80.013,0.0375
1a8G14wUCfPDMAVEzYSbCg,0.185,0.405,0.739,0.0183,0.79,-7.198,0.0679,144.321,0.573
4fmseVLfQT3RkH18zv3EEl,0.284,0.799,0.693,1.34e-06,0.119,-10.686,0.149,116.49,0.494
3X2fXJr00xbMfUlmmqZj4u,0.0793,0.334,0.866,1.58e-06,0.156,-3.372,0.0891,113.948,0.467
2tKqgQjnGgcPNTDViorQyU,0.828,0.725,0.266,0.000531,0.303,-15.384,0.0403,86.727,0.617
41CFzRHUEOdbf0bUOd3PN2,0.244,0.518,0.873,0.0,0.0558,-4.017,0.0828,155.198,0.719
5kNqKS5CCrT94IRxuXnDCx,0.0572,0.637,0.837,5.13e-06,0.0421,-5.083,0.0318,117.834,0.653
2eP12IqcvEDlhXzbjOrtnV,0.954,0.636,0.272,0.272,0.0867,-13.407,0.0411,135.101,0.478
4Kvxc17G0EkXbbq4UYwL6a,0.103,0.595,0.882,0.0455,0.919,-6.157,0.0926,166.527,0.96
0u6QG4Em3iityNlGuQbmW7,0.969,0.534,0.0899,1.32e-06,0.158,-21.412,0.0935,62.201,0.492
5enPH2P00j3xvcXqKH7ayo,0.582,0.72,0.466,0.162,0.112,-14.793,0.05,87.27,0.909
3XaSDElucjBkM3qFe1ynms,0.0973,0.827,0.554,0.494,0.106,-9.999,0.0396,107.017,0.378
2nOA0eWaCLdMuRQ0UVitoJ,0.9,0.583,0.206,0.38,0.123,-12.297,0.0416,123.362,0.483
6QzCx9WpK9gUQj2Chyvfax,0.59,0.509,0.595,0.0,0.701,-7.923,0.0682,146.006,0.426
0B709QI6CXXJr9T7B4IQ60,0.988,0.742,0.246,0.926,0.731,-19.889,0.0548,119.992,0.533
7jDvPH18QP0Y35l20cjYgy,0.732,0.327,0.193,0.0,0.112,-14.149,0.0326,80.532,0.372
0JTefbFPZDuYOv2syMKElS,0.706,0.654,0.57,0.0207,0.358,-10.001,0.103,189.002,0.335
25lELraEL5NiHXqmotpJDR,0.431,0.765,0.862,0.0,0.112,-8.701,0.101,119.363,0.896
30JzduBPzHCnaErOkczzin,0.686,0.492,0.642,0.107,0.0548,-8.618,0.0397,98.617,0.419
71uMowNE0zT9M0FI8MoGBm,0.633,0.595,0.657,0.124,0.106,-7.777,0.0277,108.954,0.651
3fxQl6UPejmz0NctfkKNIV,0.756,0.608,0.256,0.368,0.0985,-16.36,0.0427,107.027,0.702
2SGfKTYnLLX1UCEA84O6IZ,0.412,0.644,0.965,0.013,0.408,-3.799,0.214,130.374,0.588
4P9HLmNcE6dUUvsPUvl3gs,0.832,0.639,0.552,0.0,0.122,-9.285,0.127,143.241,0.474
7cavYwUJmzqjWozykoPQFg,0.802,0.361,0.31,0.687,0.128,-12.102,0.0398,177.659,0.408
0RqO51HOHXh3V0gWLHOtWb,0.993,0.357,0.05,0.862,0.588,-20.277,0.0484,120.016,0.0741
5QTxbit7k9yv6ZOnpD2boj,0.948,0.676,0.175,0.00437,0.0761,-11.762,0.0299,94.995,0.184
3XMIXnNUSe7Zb3ms8uthTF,0.164,0.53,0.723,0.000281,0.0849,-11.758,0.0838,133.461,0.636
69VsivnnXLXkuTGpBxyMxI,0.0182,0.719,0.812,0.000422,0.311,-9.409,0.0515,98.748,0.804
4atIYyceVIypDr7YqI9ys4,0.334,0.762,0.672,6.44e-05,0.192,-5.157,0.0317,115.977,0.57
7vRl1b2bJogXJ5pJyP70iz,0.0773,0.786,0.876,5.56e-06,0.38,-6.032,0.0445,127.94,0.879
0JRBZ5RZGLhZKUoDIgaxQc,0.137,0.432,0.862,0.015,0.316,-6.088,0.0701,83.005,0.699
68kMQwcDaHPMYtFewW9c8f,0.806,0.591,0.912,0.873,0.0891,-7.498,0.0348,128.475,0.973
4sSgOGOsW3VvBVJ0JQplfy,0.246,0.608,0.501,0.011,0.105,-10.646,0.0547,91.86,0.365
2bUahGkYleCClEvXvH8TVR,0.89,0.543,0.527,2.18e-05,0.11,-9.062,0.0426,156.191,0.46
1J5DdSYUSjJ2FRTOqc2QzO,0.537,0.541,0.584,0.0469,0.246,-13.686,0.0582,180.1,0.711
1oDATX0oMlqu03e3pclagF,0.00231,0.554,0.914,7.82e-05,0.118,-8.246,0.0449,101.792,0.373
2zinXo0vU1SLBCSN9zwwlj,0.752,0.696,0.198,3.02e-06,0.309,-18.955,0.0404,114.622,0.576
65jBoUVmczqzez7JE60HFk,0.05,0.744,0.887,6.31e-05,0.137,-5.905,0.0282,131.967,0.973
7hoWGqgDcwkQcsajaT5Oxi,0.16,0.329,0.816,0.0139,0.947,-7.588,0.12,166.224,0.776
6J3j3xPe2WGzEx4LJMevv5,0.74,0.593,0.766,0.00144,0.102,-6.257,0.028,99.299,0.798
7skT3mfOr65xiAGyzq2CHq,0.56,0.766,0.589,0.000948,0.114,-9.479,0.0299,112.04,0.599
1NhyqJgG4gIQL3phTh2Uu0,0.995,0.496,0.145,0.843,0.146,-20.497,0.0731,171.591,0.961
4WkP5fUYJ5QVEmT7Ob2nST,0.991,0.531,0.0174,0.901,0.0753,-23.299,0.0512,112.218,0.154
0380J5YBxBw1xtGdtC3wdE,0.949,0.449,0.147,4.48e-06,0.105,-14.188,0.0574,81.743,0.556
2UDFkcyY8nmk45kNj6ZSBr,0.317,0.497,0.756,0.00808,0.0793,-7.353,0.0537,148.77,0.964
3VPZiPEzNd7DJfRJLQ8uWE,0.761,0.726,0.671,0.000389,0.0879,-7.848,0.0608,179.858,0.847
2c6vl961AKOsiMoz4K2hpV,0.746,0.663,0.305,0.00444,0.0949,-15.008,0.0371,82.327,0.448
4jKe4NnyGnDKb59svENink,0.446,0.843,0.36,0.0,0.0892,-9.94,0.0994,106.024,0.306
2RFZoCkdOHjxncFNftLZ1N,0.68,0.454,0.532,0.00014,0.182,-10.91,0.0842,186.995,0.751
53IMxcbFQGayK2FWVRdYII,0.977,0.161,0.0345,0.971,0.0857,-23.654,0.0308,93.701,0.0375
1fYtpTq8tBy28BhTRIrQOk,0.979,0.393,0.0484,0.678,0.355,-22.097,0.0405,126.085,0.242
6pHwqpMn46FO8ElgM3U9Wc,0.903,0.766,0.154,0.0506,0.105,-11.753,0.113,80.13,0.659
6Yxt06bh5vRUgiY6IIV7oL,0.599,0.693,0.268,1.31e-06,0.29,-17.158,0.387,109.332,0.857
0Cll7d8lmNn05ZOVm5l5va,0.928,0.676,0.16,7.58e-05,0.0762,-13.6,0.039,85.098,0.661
70NquPwwatFtXZICfOAXkj,0.928,0.658,0.443,0.000646,0.174,-8.566,0.0544,89.828,0.737
5HrZOFEX6WdIOOChLsWOrI,0.0219,0.739,0.855,1.45e-05,0.0775,-6.779,0.0396,104.987,0.77
334khg7Hq7ZU1Jogs17ZUn,0.99,0.433,0.0446,0.89,0.159,-17.871,0.0412,103.486,0.238
57U5jawnraSmjQdSMUHVoo,0.0424,0.296,0.464,0.000123,0.114,-9.25,0.0331,143.527,0.0755
0vwZq4HnMJrBArVfsyWoSf,0.836,0.583,0.436,0.000411,0.21,-10.169,0.0269,89.963,0.256
72I65ZHq5CvIxBttM71ane,0.0231,0.655,0.832,0.0,0.347,-5.529,0.0397,91.005,0.619
3qzVJh6INW1CzSDVR9MRgS,0.415,0.672,0.817,0.000231,0.0715,-12.107,0.0571,119.572,0.939
0D4gIeyrMtxOAvCWsTHN9x,0.858,0.385,0.354,3.11e-06,0.168,-6.595,0.029,87.061,0.437
5iEeZsFow9fA48jJYtqSxf,0.911,0.574,0.492,0.914,0.834,-12.578,0.0373,109.975,0.554
6YM1OcTvtUe0bVuO9Bqzxb,0.536,0.862,0.479,0.000475,0.0949,-11.824,0.0368,122.017,0.971
70XWdvd5aYbMUyi6FpaGPG,0.0379,0.76,0.864,0.0,0.0935,-5.925,0.159,97.02,0.778
4ENPN6Nl8Ht2zTzcWcO2cQ,0.64,0.588,0.804,0.813,0.105,-14.625,0.0566,137.985,0.855
6lD9mZ4KoROVxqRMJ3JW20,0.22,0.592,0.657,5.85e-06,0.0912,-8.013,0.167,170.164,0.484
4G6nDMotZyFlErPckGDAQR,0.0116,0.719,0.592,0.000354,0.0792,-6.923,0.0273,117.244,0.497
64fMmBRVjAC9S5lyPxuBv4,0.92,0.502,0.482,0.000773,0.139,-6.473,0.0306,76.063,0.455
6VjoWZwfwJ9Qf0F6Q6UikJ,0.635,0.642,0.575,0.00095,0.232,-11.445,0.0932,96.578,0.931
7KVy6npMdvnDl7QRcpTMtr,0.521,0.509,0.643,0.258,0.0565,-9.417,0.0526,171.818,0.718
4S4dCACmtuPWbhvMSfDXqN,0.465,0.818,0.788,0.0,0.0793,-7.278,0.0382,126.038,0.974
7wXUZcYF2GlAjat2UrO5cz,0.0397,0.833,0.841,0.239,0.542,-6.724,0.0533,100.013,0.916
1X101FHLdbn8U9l5x3w6Fh,0.983,0.54,0.112,0.925,0.0993,-21.202,0.0525,111.591,0.109
2Mc4mdbLGW4ti1Ai6PEFp7,0.762,0.856,0.379,0.139,0.116,-14.326,0.0581,118.01,0.493
2MYW5cwMeHoqA8a9pvpqu8,0.264,0.666,0.862,0.0251,0.0957,-8.22,0.118,118.633,0.934
4jXyvyazvJcIKPLFaEni55,0.995,0.229,0.00285,0.902,0.081,-36.551,0.0437,79.368,0.077
49grTXq9ytb9mO79GdX9a0,0.245,0.427,0.492,0.022,0.105,-16.03,0.0318,99.351,0.76
4pgTYZB7JEkfELePL5ARcE,0.89,0.496,0.315,0.91,0.0616,-19.776,0.036,103.336,0.457
0B7lr4FxyKG7rDZSvT8fUo,0.000334,0.523,0.873,0.000606,0.0888,-7.541,0.0351,123.264,0.777
0LQmS6FKLB1wN7itjDeDTB,0.916,0.559,0.0658,0.886,0.105,-28.241,0.0458,179.778,0.356
5pPPEnTGUHrMPu6PAplZuH,0.902,0.29,0.0668,0.000685,0.0747,-18.822,0.0357,86.872,0.0854
4SSADZr3VsQeoqNbjLXw8W,0.426,0.645,0.357,0.0,0.0727,-15.628,0.0356,147.846,0.86
4ls2EezIHWWQDLubJzM88f,0.758,0.676,0.483,0.0623,0.1,-13.573,0.0667,83.783,0.894
4wecMxBLbu2U813AcCRZ7N,0.0301,0.699,0.801,0.159,0.371,-8.291,0.0437,93.959,0.839
6B4jStHGyQD725q2uX4NAR,0.859,0.362,0.328,0.418,0.118,-17.697,0.0431,121.296,0.169
5clL86z0LJcXI6KopMSr8C,0.898,0.399,0.255,0.000976,0.104,-14.461,0.0494,172.979,0.225
0Kp8k4dqcfLjwRJewcpzpM,0.916,0.674,0.118,0.906,0.102,-20.384,0.0362,140.026,0.0506
6MvTH94jL3GxlVFO5Ssk1L,0.0311,0.715,0.825,0.0,0.0737,-6.582,0.0804,115.955,0.262
7vzhCpNntdmzI3yop3UckE,0.306,0.57,0.225,0.0586,0.0689,-17.168,0.029,151.78,0.408
4ymgYfU7IqJjOvNiqZ7uBd,0.987,0.446,0.0981,0.889,0.0997,-25.427,0.0405,140.079,0.294
3taEjCIke1nQg63Q4j2atK,0.84,0.549,0.265,0.0143,0.129,-17.726,0.0395,145.014,0.847
0Z8Ffx1C12pAwyit4XqcXn,0.00301,0.801,0.67,0.492,0.0267,-8.116,0.0375,94.973,0.847
1eupQ3yeBQPmAUcHyhrXkb,0.605,0.699,0.646,0.0,0.401,-7.528,0.213,96.18,0.719
07zDU6jmVdOoWUqloXPlK5,0.619,0.786,0.667,0.144,0.0914,-11.068,0.0557,159.974,0.903
5uscjCcGU5eMxCoN2o1ACp,0.506,0.685,0.797,0.00923,0.069,-5.372,0.0558,98.614,0.926
6nrUDtBBWBKuSDofJpphDd,0.0552,0.782,0.738,0.0737,0.137,-3.389,0.0435,91.017,0.675
7LexRayhzhSYyAbBSg6rc9,0.916,0.437,0.0642,0.945,0.102,-24.445,0.0304,89.977,0.108
7pQAYfAP7BjYrVpJ608vYu,0.314,0.584,0.407,0.0,0.0808,-9.936,0.0268,110.528,0.572
7gtrE9qy5NEXO8jPN9Auyo,0.0221,0.663,0.635,0.888,0.295,-8.326,0.0393,137.311,0.55
1OrIF9k3A1wMADZnr4URUB,0.325,0.788,0.565,0.000325,0.17,-9.19,0.0439,110.982,0.311
6vVfttX5GW1SsVxDedgQ8t,0.557,0.617,0.581,0.000438,0.108,-14.0,0.048,88.407,0.898
1Hf7m2mEoB8kmrpJV4eaB7,0.766,0.433,0.182,0.00242,0.111,-15.383,0.0397,123.314,0.362
466VqWe8senFlZLZrKx23t,0.983,0.297,0.00579,0.902,0.104,-26.927,0.0331,100.244,0.0636
0NP9EKhwDiO2AfozTOzriD,0.37,0.378,0.66,0.000233,0.141,-8.341,0.0347,154.216,0.623
03UxJIHLIeqlbCNv5bWNr7,0.365,0.645,0.448,7.96e-05,0.0893,-10.222,0.0377,124.075,0.858
5AK3caJzIyCrHaNoxAEQez,0.845,0.639,0.462,0.000144,0.121,-10.815,0.0398,84.381,0.963
3AIRpzlfTo5QhmMFUaWiVW,0.896,0.538,0.0912,0.813,0.11,-18.674,0.0308,100.007,0.115
7pswLOnaFKopLfRO0DaLIS,0.394,0.658,0.607,0.318,0.0936,-7.171,0.0407,114.22,0.547
0YDb1haU7ToDe0a8SJxEew,0.877,0.539,0.712,0.00507,0.192,-7.407,0.0332,151.602,0.597
1TusUFnlMkrLqEYZ40FY0I,0.0368,0.589,0.637,1.95e-06,0.0907,-7.29,0.191,111.319,0.799
1O1sPUt1KfB1jqfhlKPrc6,0.885,0.627,0.243,0.826,0.0759,-17.543,0.0443,106.432,0.0612
3OlFFR283IeWtFMnOIuQzn,0.345,0.661,0.812,0.0,0.89,-5.841,0.0996,87.545,0.483
0lcj5YxWU0QECCzZdiw144,0.986,0.154,0.00846,0.873,0.107,-33.534,0.0451,78.93,0.0747
1DiRwvTwQ8UoesKTnyhGMN,0.969,0.469,0.151,3.13e-05,0.0962,-14.351,0.0276,83.922,0.328
5al5Ixvr06j5pIgJZRMMkV,0.000797,0.499,0.992,0.00155,0.353,-5.834,0.0999,136.272,0.21
1gxGPMDibx5yiVvmY3uGYh,0.807,0.448,0.411,0.807,0.121,-10.141,0.0292,89.475,0.471
3eepintPoZ6TXjyodxyQK9,0.78,0.717,0.473,0.109,0.109,-10.663,0.0443,125.471,0.962
3oJOtvPbyOqRPlFvspQP3o,0.0574,0.54,0.798,0.0,0.0737,-5.808,0.0386,81.958,0.697
6UTg8n7UkdHq77b1ToTVA0,0.745,0.839,0.233,0.746,0.105,-13.539,0.0414,125.597,0.778
2ormoNc5GdUVNNc16d98bv,0.894,0.329,0.131,0.746,0.111,-25.278,0.0366,180.06,0.131
1Gk5lvP3qyzipmE9YL2pIA,0.873,0.384,0.84,0.896,0.358,-8.861,0.0476,94.205,0.851
6d1KWDEz2A9UJz0hV2xZ6K,0.261,0.538,0.701,0.903,0.0914,-13.177,0.0864,129.713,0.144
6rAH7LYZyxS026YWxYOqvA,0.238,0.633,0.429,2.38e-06,0.338,-14.344,0.0729,152.052,0.622
